SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max_time,V1_V2,Category_Selective,142.0,Raw,0.8,22,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,142.0,Raw,0.8,22,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,15.056059014434732,Abs,0.8,22,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,15.056059014434732,Abs,0.8,22,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,142.0,Abs,0.8,22,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,142.0,Abs,0.8,22,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.033243109784387,Raw,0.8,23,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.033243109784387,Raw,0.8,23,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,258.0,Raw,0.8,23,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,258.0,Raw,0.8,23,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.033243109784387,Abs,0.8,23,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.033243109784387,Abs,0.8,23,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,258.0,Abs,0.8,23,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,258.0,Abs,0.8,23,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.29413492943095,Raw,0.8,24,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.29413492943095,Raw,0.8,24,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,164.0,Raw,0.8,24,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,164.0,Raw,0.8,24,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.29413492943095,Abs,0.8,24,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.29413492943095,Abs,0.8,24,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,164.0,Abs,0.8,24,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,164.0,Abs,0.8,24,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.163273354243248,Raw,0.8,25,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.163273354243248,Raw,0.8,25,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,94.0,Raw,0.8,25,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,94.0,Raw,0.8,25,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.163273354243248,Abs,0.8,25,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.163273354243248,Abs,0.8,25,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,94.0,Abs,0.8,25,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,94.0,Abs,0.8,25,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,9.53760142701097,Raw,0.8,26,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,9.53760142701097,Raw,0.8,26,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,189.0,Raw,0.8,26,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,189.0,Raw,0.8,26,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,9.53760142701097,Abs,0.8,26,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,9.53760142701097,Abs,0.8,26,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,189.0,Abs,0.8,26,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,189.0,Abs,0.8,26,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.767397233013964,Raw,0.8,27,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.767397233013964,Raw,0.8,27,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,200.0,Raw,0.8,27,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,200.0,Raw,0.8,27,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.767397233013964,Abs,0.8,27,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.767397233013964,Abs,0.8,27,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,200.0,Abs,0.8,27,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,200.0,Abs,0.8,27,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.11727588931978,Raw,0.8,28,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.11727588931978,Raw,0.8,28,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,224.0,Raw,0.8,28,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,224.0,Raw,0.8,28,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.11727588931978,Abs,0.8,28,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.11727588931978,Abs,0.8,28,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,224.0,Abs,0.8,28,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,224.0,Abs,0.8,28,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.521259567397616,Raw,0.8,29,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.521259567397616,Raw,0.8,29,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,167.0,Raw,0.8,29,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,167.0,Raw,0.8,29,IIT_stim_on
