SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_softdtw_max_time,Category_Selective,V1_V2,462.0,Abs,1,5,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,5.83066650958476,Raw,1,6,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,5.83066650958476,Raw,1,6,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,261.0,Raw,1,6,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,261.0,Raw,1,6,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,9.08731801876455,Raw,1,6,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,9.08731801876455,Raw,1,6,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,635.0,Raw,1,6,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,635.0,Raw,1,6,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,6.21962930529641,Raw,1,6,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,6.21962930529641,Raw,1,6,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,261.0,Raw,1,6,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,261.0,Raw,1,6,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,8.895123704601776,Raw,1,6,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,8.895123704601776,Raw,1,6,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,635.0,Raw,1,6,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,635.0,Raw,1,6,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,5.83066650958476,Abs,1,6,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,5.83066650958476,Abs,1,6,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,261.0,Abs,1,6,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,261.0,Abs,1,6,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,9.08731801876455,Abs,1,6,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,9.08731801876455,Abs,1,6,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,635.0,Abs,1,6,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,635.0,Abs,1,6,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,6.151944132043993,Abs,1,6,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,6.151944132043993,Abs,1,6,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,261.0,Abs,1,6,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,261.0,Abs,1,6,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,9.653912247833563,Abs,1,6,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,9.653912247833563,Abs,1,6,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,935.0,Abs,1,6,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,935.0,Abs,1,6,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,5.9721438138682545,Raw,1,7,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,5.9721438138682545,Raw,1,7,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,217.0,Raw,1,7,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,217.0,Raw,1,7,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,8.904297356262454,Raw,1,7,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,8.904297356262454,Raw,1,7,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,29.0,Raw,1,7,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,29.0,Raw,1,7,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,6.1114825462979026,Raw,1,7,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,6.1114825462979026,Raw,1,7,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,217.0,Raw,1,7,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,217.0,Raw,1,7,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,8.938705538159962,Raw,1,7,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,8.938705538159962,Raw,1,7,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,29.0,Raw,1,7,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,29.0,Raw,1,7,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,5.9721438138682545,Abs,1,7,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,5.9721438138682545,Abs,1,7,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,217.0,Abs,1,7,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,217.0,Abs,1,7,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,8.904297356262454,Abs,1,7,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,8.904297356262454,Abs,1,7,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,29.0,Abs,1,7,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,29.0,Abs,1,7,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,5.796416137398556,Abs,1,7,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,5.796416137398556,Abs,1,7,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,217.0,Abs,1,7,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,217.0,Abs,1,7,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,9.373832327098839,Abs,1,7,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,9.373832327098839,Abs,1,7,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,32.0,Abs,1,7,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,32.0,Abs,1,7,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,7.492775764943008,Raw,1,8,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,7.492775764943008,Raw,1,8,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,204.0,Raw,1,8,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,204.0,Raw,1,8,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,7.5445933956660225,Raw,1,8,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,7.5445933956660225,Raw,1,8,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,306.0,Raw,1,8,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,306.0,Raw,1,8,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,7.519065211763887,Raw,1,8,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,7.519065211763887,Raw,1,8,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,204.0,Raw,1,8,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,204.0,Raw,1,8,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,10.663044430920786,Raw,1,8,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,10.663044430920786,Raw,1,8,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,161.0,Raw,1,8,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,161.0,Raw,1,8,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,7.492775764943008,Abs,1,8,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,7.492775764943008,Abs,1,8,IIT_stim_off
