stimulus_type,relevance_type,duration,times,Category_Selective,IPS,Prefrontal_Cortex,V1_V2
object,Relevant non-target,1000ms,-0.187,0.0019118564132694423,0.008300595858726232,0.01246488304768854,-0.01296982614037218
object,Relevant non-target,1000ms,-0.186,-0.00895186575896089,0.013257807603165252,0.009072980078343191,-0.0012143026681999205
object,Relevant non-target,1000ms,-0.185,0.017387663732549217,0.005844785022867736,0.003959938711246263,-0.00038011657163399383
object,Relevant non-target,1000ms,-0.184,0.035992459057664676,0.0034452226898457235,0.007668921983374092,-0.007779239332104238
object,Relevant non-target,1000ms,-0.183,0.03090385436743316,-0.010326892619698552,0.005563677489777165,0.0038772442194852995
object,Relevant non-target,1000ms,-0.182,0.033003349984269056,-0.025151182904525855,0.0006670074643549624,0.002999763421959571
object,Relevant non-target,1000ms,-0.181,0.04676930409294489,-0.011987187366118044,-0.003747368688791957,-0.0038023244245636513
object,Relevant non-target,1000ms,-0.18,0.01431944450821309,0.004924495393459505,-0.004625775209923932,-0.009540374171514458
object,Relevant non-target,1000ms,-0.179,0.01217989614618051,-0.004403966729063326,0.007848633815881925,-0.012917011470024485
object,Relevant non-target,1000ms,-0.178,0.03908170076176184,-0.008114448110662505,0.017703286703008376,-0.006427629083567896
object,Relevant non-target,1000ms,-0.177,0.03718058953979516,-0.01564593573198994,0.01459219413287487,0.0013452641612254688
object,Relevant non-target,1000ms,-0.176,0.03319012777128008,-0.01750625062614814,-0.0014463876766336052,0.005562130807835639
object,Relevant non-target,1000ms,-0.175,0.02588782270993222,-0.006460553729824777,-0.00035937425182996295,0.007323401052185506
object,Relevant non-target,1000ms,-0.174,0.031178217239543164,-0.013056956620465325,0.013901920042496966,0.003046218072928954
object,Relevant non-target,1000ms,-0.173,0.019750801285952108,-0.0203427467573337,0.008163393180958853,0.006795914054877146
object,Relevant non-target,1000ms,-0.172,-0.01181327302017695,-0.026215155281588614,-0.0041818068582786675,0.024583737075522555
object,Relevant non-target,1000ms,-0.1709999999999999,-0.0026403999183296873,-0.01942012014489377,-0.00014365716808191408,0.015854439227459938
object,Relevant non-target,1000ms,-0.1699999999999999,0.019130439885811295,-0.0016823622521068172,0.01775279362027032,0.0003543584409473908
object,Relevant non-target,1000ms,-0.1689999999999999,0.03971930130139801,0.01546597286283424,0.0241496104665812,0.0036570623594330744
object,Relevant non-target,1000ms,-0.1679999999999999,0.05874014406883368,0.003170576189079404,0.0062743642774006425,0.005087206781893658
object,Relevant non-target,1000ms,-0.1669999999999999,0.05894667937642411,-0.009810549911675645,-0.012267089740925803,-0.005190422225421171
object,Relevant non-target,1000ms,-0.1659999999999999,0.026507967462687087,-0.0026573192760424333,0.007581542152628473,0.002421022596658081
object,Relevant non-target,1000ms,-0.1649999999999999,0.02570753520154799,-0.007622629437644243,0.024952985310130505,0.010198559352876242
object,Relevant non-target,1000ms,-0.1639999999999999,0.0305043928630618,-0.015269021939328855,0.01119033140261026,-0.0003944425507984454
object,Relevant non-target,1000ms,-0.1629999999999999,0.03295089510505075,-0.0007570488526672987,-0.016540021644816046,-0.00514775748520162
object,Relevant non-target,1000ms,-0.1619999999999999,0.0337559528303738,-0.018605904123508994,-0.015382189611235976,0.007523703520046045
object,Relevant non-target,1000ms,-0.1609999999999999,0.007776800648198621,-0.025553546889149202,0.006456817544114791,0.021909418620195308
object,Relevant non-target,1000ms,-0.1599999999999999,-0.0013464947972000802,0.003774596832385413,-0.009794886961778573,0.011713809152559332
object,Relevant non-target,1000ms,-0.1589999999999999,0.012438522254487846,0.0064983533752502355,-0.014929469323877639,-0.0009925375258039706
object,Relevant non-target,1000ms,-0.1579999999999999,-0.0028736260036321946,-0.015538301123522403,0.0007803149868540187,0.008521876228434417
object,Relevant non-target,1000ms,-0.1569999999999999,-0.004375309144981167,-0.019428292185209296,0.0013956610035438367,0.018002574798195344
object,Relevant non-target,1000ms,-0.1559999999999999,-0.00654215485326238,-0.02610989289841683,0.014138101149679725,0.02402549622534951
object,Relevant non-target,1000ms,-0.1549999999999999,-0.04069492305526732,-0.021691129371244202,0.018197314818242986,0.027921452455518685
object,Relevant non-target,1000ms,-0.1539999999999999,-0.04398702743824649,-0.0088307175633948,-0.001274086145260772,0.023213059200173372
object,Relevant non-target,1000ms,-0.1529999999999999,-0.020415386339623767,-0.020728672027065076,-0.009606421511715483,0.02305278910415612
object,Relevant non-target,1000ms,-0.1519999999999999,-0.025717318508810566,-0.030086581391776626,0.01062588630270255,0.014748005692065828
object,Relevant non-target,1000ms,-0.1509999999999999,-0.017292401266954607,-0.030854350585308474,0.01621587093836018,0.007655037896529717
object,Relevant non-target,1000ms,-0.1499999999999999,-0.0029211012484191964,-0.02164057420810255,-0.0022724092116241084,0.014731397951755182
object,Relevant non-target,1000ms,-0.1489999999999999,-0.014490338901728388,-0.007620749762401733,-0.005048213933529488,0.0168112838981107
object,Relevant non-target,1000ms,-0.148,-0.01647784950140274,-0.014915038715434958,0.013110068307993088,0.007942616400323616
object,Relevant non-target,1000ms,-0.147,0.0030727559802763323,-0.03791359405217686,0.01520661097162291,0.0044793588763138575
object,Relevant non-target,1000ms,-0.146,0.00594867473862882,-0.06281093330224678,0.007318182375547393,0.004186505043680118
object,Relevant non-target,1000ms,-0.145,0.02639645772226051,-0.06226991121688119,0.008874823243371568,-0.005580195079789739
object,Relevant non-target,1000ms,-0.144,0.032306446899319156,-0.04026535717783899,0.007934694734287482,6.799357313520647e-05
object,Relevant non-target,1000ms,-0.143,-0.001774708747559356,-0.04455749235097746,0.00027429181442954607,0.016698378890972063
object,Relevant non-target,1000ms,-0.142,-0.0348561690737967,-0.0589511499316505,0.0003668431698417831,0.013929763192319831
object,Relevant non-target,1000ms,-0.141,-0.033190734454281355,-0.06293757075970273,0.005759800806300734,0.0084306997944647
object,Relevant non-target,1000ms,-0.14,-0.011324130820179638,-0.0628873130525116,0.008761096240288879,0.012561115976791128
object,Relevant non-target,1000ms,-0.139,-0.00961977650691416,-0.04897579519151977,-0.002665238569010909,0.01277662257610602
object,Relevant non-target,1000ms,-0.138,-0.02007959445778056,-0.04482028840318403,-0.010870830811935059,0.009082544254266635
object,Relevant non-target,1000ms,-0.137,-0.019187011264459927,-0.061826759743175023,0.0013385769847125742,0.012102302041685583
object,Relevant non-target,1000ms,-0.136,-0.017980220360261544,-0.05220733634694231,0.015915964897322034,0.011291539015461106
object,Relevant non-target,1000ms,-0.135,-0.03548797691138407,-0.03209980471332651,0.016798082798868724,0.00888305907778514
object,Relevant non-target,1000ms,-0.134,-0.031270143196594526,-0.043408067243405055,0.006124021481999052,0.009440288876043876
object,Relevant non-target,1000ms,-0.133,0.007756680689705364,-0.043058867262370334,0.010380798197989628,-0.0044071063842187
object,Relevant non-target,1000ms,-0.132,0.021439734446472333,-0.05398155305119077,0.012981034043941343,-0.008930961925200294
object,Relevant non-target,1000ms,-0.131,0.017951531764964612,-0.06585311128561562,0.014327528597462657,-0.0014914087675674912
object,Relevant non-target,1000ms,-0.13,0.014706000069445453,-0.05267987515030438,0.01778264760127818,0.0034561035890394737
object,Relevant non-target,1000ms,-0.129,-0.019770729785953622,-0.012332031947070133,0.014609718005300226,-0.010577122990639199
object,Relevant non-target,1000ms,-0.128,-0.020190539310272104,-0.007413455870877096,0.0075289097299112515,-0.009790072014175897
object,Relevant non-target,1000ms,-0.127,0.00999237350094764,-0.03401670041157837,0.012050832296923891,0.001536440862992158
object,Relevant non-target,1000ms,-0.126,0.0027281946764074866,-0.03510997957852123,0.015594419746639618,0.006989252150451957
object,Relevant non-target,1000ms,-0.125,-0.02284047388129454,-0.0331638239890589,0.02276388698093209,0.0016572615869634097
object,Relevant non-target,1000ms,-0.124,-0.032771745551930305,-0.03687124159199735,0.02035499459161792,-0.0013847536817801845
object,Relevant non-target,1000ms,-0.123,-0.011064234060796076,-0.04296602198477421,0.011743009377984467,-0.004696930709170666
object,Relevant non-target,1000ms,-0.122,0.010531437543637306,-0.04330205577764387,0.011892212808603999,-0.01577883181891066
object,Relevant non-target,1000ms,-0.121,-0.0014133472757060324,-0.052557596119337364,0.020325415985882146,-0.00641473589311438
object,Relevant non-target,1000ms,-0.12,0.007413676131332414,-0.05959723213925286,0.014917830193344186,0.005430031971969658
object,Relevant non-target,1000ms,-0.119,0.0004512278182803071,-0.034486905707660734,0.02024956996419963,-0.013217869411888098
object,Relevant non-target,1000ms,-0.118,-0.013044360573043447,-0.02986515582393798,0.018298935375093105,-0.019266690653326365
object,Relevant non-target,1000ms,-0.1169999999999999,-0.004496613047332218,-0.039873046553837395,-0.010507534463487149,0.0024500379563812936
object,Relevant non-target,1000ms,-0.1159999999999999,0.00444161613565167,-0.034852354166554696,-0.011241900334005564,-0.003946329870517872
object,Relevant non-target,1000ms,-0.1149999999999999,0.009177828897439382,-0.026250377388733138,0.008963988176781588,-0.02017374927569447
object,Relevant non-target,1000ms,-0.1139999999999999,-0.00238966969176337,-0.03230505028045149,0.015444184537459736,-0.02345376455642385
object,Relevant non-target,1000ms,-0.1129999999999999,0.01506037176582746,-0.039225885556611086,0.013220946786612389,-0.02562984559034142
object,Relevant non-target,1000ms,-0.1119999999999999,0.05088134185959863,-0.02318254035531963,0.008667435415837785,-0.01680792337447776
object,Relevant non-target,1000ms,-0.1109999999999999,0.03876849361778546,-0.018903954467097157,0.009335443253945688,-0.005174274560520121
object,Relevant non-target,1000ms,-0.1099999999999999,0.0035915943587464874,-0.011968909962533688,0.007786111087958912,-0.01231493696193928
object,Relevant non-target,1000ms,-0.1089999999999999,-0.004786978222199857,-0.003131054793151759,-0.0066369309433254265,-0.004507121330375582
object,Relevant non-target,1000ms,-0.1079999999999999,0.013412313151973162,-0.009164168311124397,0.005353554823600449,0.0033057346614153832
object,Relevant non-target,1000ms,-0.1069999999999999,0.012314293617438493,-0.0011176106024223587,0.015837790192274104,-0.008776560077877244
object,Relevant non-target,1000ms,-0.1059999999999999,-0.005713157241188071,-0.0024688303714918407,0.004884811995128179,-0.004741039333359011
object,Relevant non-target,1000ms,-0.1049999999999999,-0.007221609558351237,-0.020250209620249156,0.007194610849461786,-0.004537875877267297
object,Relevant non-target,1000ms,-0.1039999999999999,-0.015775231631058012,-0.02281206747662503,0.014603445515809131,-0.012225865871723359
object,Relevant non-target,1000ms,-0.1029999999999999,-0.010584169800000681,-0.010949620776233756,0.0017946757153464597,-0.007486619978898798
object,Relevant non-target,1000ms,-0.1019999999999999,-0.007369649952029267,-0.010412295376824424,-0.005574146504576521,0.004224624451088717
object,Relevant non-target,1000ms,-0.1009999999999999,-0.03874756636613468,-0.008990436663354532,-0.001554959108230927,0.009218074396807505
object,Relevant non-target,1000ms,-0.0999999999999999,-0.03328853382029341,-0.007928934334765608,0.0033674315374173955,0.0025495799882025477
object,Relevant non-target,1000ms,-0.0989999999999999,0.013641899081387016,-0.021339890406361754,0.012071597848260363,-0.005148056135784166
object,Relevant non-target,1000ms,-0.0979999999999999,0.00692416159421763,-0.003976050715098561,0.012379359684525798,-0.004464193677014195
object,Relevant non-target,1000ms,-0.0969999999999999,-0.013148691261904735,-0.004722361710468273,0.007946918762841787,0.0027776448451331003
object,Relevant non-target,1000ms,-0.0959999999999999,-0.0018108098556085504,0.0012586489302252566,-0.0037183535645474402,0.005925626072553356
object,Relevant non-target,1000ms,-0.0949999999999999,-0.006698938231203974,0.009244824206529648,-0.006157590774487415,0.0053524487396926085
object,Relevant non-target,1000ms,-0.0939999999999999,-0.019870115805674833,-0.01433866977849898,-0.002504563535809618,0.0005164726294405518
object,Relevant non-target,1000ms,-0.0929999999999999,-0.029289216626946755,-0.032236737379172535,0.0031526534683298246,0.0036944414618850603
object,Relevant non-target,1000ms,-0.0919999999999999,0.004203779776093146,-0.028547719459835676,0.005132472783941254,0.0029710660215931488
object,Relevant non-target,1000ms,-0.0909999999999999,0.0014455592907509484,-0.029424345192832112,0.001567483755621345,-0.0014460033963831914
object,Relevant non-target,1000ms,-0.0899999999999999,-0.03508466784121467,-0.034973343203653855,0.004244391577578765,-0.010793284763283674
object,Relevant non-target,1000ms,-0.0889999999999999,-0.05248818983872254,-0.03479712290646402,0.0009392713455449673,-0.010627420626589723
object,Relevant non-target,1000ms,-0.0879999999999999,-0.06813439177274357,-0.032792190207458154,-0.0016472421133070971,0.003419677925628037
object,Relevant non-target,1000ms,-0.0869999999999999,-0.0316549581632151,-0.03288266246475117,0.0003601604356616778,-0.009885691990333298
object,Relevant non-target,1000ms,-0.0859999999999999,-0.0423203002985801,-0.04336831636115401,-0.0035335594835725318,-0.0008489496496295561
object,Relevant non-target,1000ms,-0.0849999999999999,-0.06970157498286089,-0.04939665428637124,-0.0003047723135475934,0.01748659765221128
object,Relevant non-target,1000ms,-0.0839999999999999,-0.041319840946125924,-0.03208734858971716,0.005464505660827318,-0.0007343186900450263
object,Relevant non-target,1000ms,-0.083,-0.029938349068796492,-0.014372800189099895,-0.00029738165296894946,-0.010072724827343074
object,Relevant non-target,1000ms,-0.082,-0.04601544118774982,-0.01230398357138815,-0.021558071964596043,0.005483486608672584
object,Relevant non-target,1000ms,-0.081,-0.0355208463196513,-0.022498844378180068,-0.010234968044085057,0.005273382508147532
object,Relevant non-target,1000ms,-0.08,-0.02386630503936525,-0.033242699605265026,0.012994642845453626,-0.0016601678306945474
object,Relevant non-target,1000ms,-0.079,-0.029605812039328532,-0.03737580330352633,-0.0012931299037789203,-0.003893563840535582
object,Relevant non-target,1000ms,-0.078,-0.00661105627641211,-0.014353838325638257,-0.0014408768774838213,-0.008492691502862616
object,Relevant non-target,1000ms,-0.077,0.017488000896233053,-0.006307064788192873,0.012674969373552865,-0.010668158964678555
object,Relevant non-target,1000ms,-0.076,0.006583214838596409,-0.02386609115934783,-0.0009631592650130427,-0.007320534201770764
object,Relevant non-target,1000ms,-0.075,-0.035441670898601015,-0.03062862437734493,-0.006785334610283755,0.006773647619290188
object,Relevant non-target,1000ms,-0.074,-0.023640545546555383,-0.009613977998091564,0.0007067341713402482,0.008043099607244177
object,Relevant non-target,1000ms,-0.073,0.00012577486768371686,-0.007145140842942808,0.014982652832708035,-0.005600973231386229
object,Relevant non-target,1000ms,-0.072,0.005146008494869812,-0.018672817151797593,0.013982412529368844,-0.015472699598139588
object,Relevant non-target,1000ms,-0.071,0.00067308482011128,-0.012258071580057858,0.006904961054833866,-0.029629992542559956
object,Relevant non-target,1000ms,-0.07,0.00746468154267814,-0.006260805276285876,-0.001031013508044038,-0.031053398665665664
object,Relevant non-target,1000ms,-0.069,0.010416996655534697,-0.008963939070966995,0.0005421951540161057,-0.02633919818856747
object,Relevant non-target,1000ms,-0.068,-3.327056810088115e-05,0.008571672122487264,0.0006871809055395689,-0.02201702997355186
object,Relevant non-target,1000ms,-0.067,0.021946908746981738,-0.0026590694362629403,0.00013419588967650235,-0.01879028728649664
object,Relevant non-target,1000ms,-0.066,0.013658262667173035,-0.0206352832471112,0.01056830632387759,-0.011838010869630147
object,Relevant non-target,1000ms,-0.065,0.008976310716071738,0.011561872001353059,0.0033242400090100293,-0.018521904013746034
object,Relevant non-target,1000ms,-0.064,0.008248856025074162,0.02641789331392976,-0.001781605546399957,-0.01454226633756961
object,Relevant non-target,1000ms,-0.063,0.006780381042232049,-0.005472560172016302,0.010688861379109866,-0.005563594787749703
object,Relevant non-target,1000ms,-0.062,0.012170624275919665,-0.014218543435001212,0.0045034670936837575,-0.027159553516406074
object,Relevant non-target,1000ms,-0.061,0.019844312502811975,0.007107955234375053,-0.01721120501091228,-0.032332144628832715
object,Relevant non-target,1000ms,-0.06,0.029562694133025952,0.010426803974474628,-0.016469651657380662,-0.014196004832313877
object,Relevant non-target,1000ms,-0.059,0.012791912762913665,0.006610200941643596,0.0065969328776628,-0.006300023306041534
object,Relevant non-target,1000ms,-0.0579999999999999,-0.01666891798439463,-0.007025391396974824,0.0031646055297718887,-0.009963068946641639
object,Relevant non-target,1000ms,-0.0569999999999999,-0.013027203410401169,-0.025431645856378454,-0.0019384015513262262,-0.006002748149557264
object,Relevant non-target,1000ms,-0.0559999999999999,0.00210780355658883,-0.0253199608877447,0.016236170035038643,-0.005427945443076219
object,Relevant non-target,1000ms,-0.0549999999999999,0.01913544013890433,-0.01621535511524272,0.015292105035042759,-0.017784113488106365
object,Relevant non-target,1000ms,-0.0539999999999999,0.023424083821312214,0.0012307362302882861,0.003311395500635,-0.023751428587282186
object,Relevant non-target,1000ms,-0.0529999999999999,0.017495011821920287,-0.00635159793297601,0.00016333474426929401,-0.02520236308456993
object,Relevant non-target,1000ms,-0.0519999999999999,0.019361614095177428,-0.002660400360702095,-0.0007593448831239173,-0.024699071961970503
object,Relevant non-target,1000ms,-0.0509999999999999,0.013301152411748025,0.00294652245653036,0.014267837716877238,-0.012331579593231503
object,Relevant non-target,1000ms,-0.0499999999999999,0.0022335423743408828,-0.008064837415564382,0.01898907711817395,-0.009740401318043086
object,Relevant non-target,1000ms,-0.0489999999999999,-0.00037390043140410334,-0.00032363147044726925,0.0007982609646234568,-0.014748725103570087
object,Relevant non-target,1000ms,-0.0479999999999999,-0.019717107148046052,-0.006103925174893314,-0.005755269252792966,-0.0036340722428521337
object,Relevant non-target,1000ms,-0.0469999999999999,-0.015933517481543466,-0.03511089903505367,-0.0006884107500899888,-0.006925321308530303
